seq,ts,AD,position,posLength,velocity,width,filmVelocity,isRotationCW,angleOfRotation,aRoundTimeOfRotation,sampleAD
9328,1767858873917,39408,4998,13850,-4.192,1450,26.288,0,-55.1,7.717,50580
9329,1767858874011,39534,4948,13850,-4.192,1450,26.288,0,-55.1,7.717,50580
9330,1767858874120,39444,4893,13850,-4.192,1450,26.288,0,-55.1,7.717,50580
9331,1767858874217,39253,4848,13850,-4.2,1450,26.276,0,-55.8,7.717,50580
9332,1767858874322,38934,4797,13850,-4.2,1450,26.276,0,-55.8,7.717,50580
9333,1767858874417,38701,4748,13850,-4.2,1450,26.276,0,-55.8,7.717,50580
9334,1767858874516,38705,4698,13850,-4.2,1450,26.276,0,-55.8,7.717,50580
9335,1767858874623,38713,4643,13850,-4.2,1450,26.276,0,-55.8,7.717,50580
9336,1767858874717,38941,4594,13850,-4.2,1450,26.276,0,-55.8,7.717,50580
9337,1767858874810,38778,4548,13850,-4.2,1450,26.276,0,-55.8,7.717,50580
9338,1767858874922,39337,4493,13850,-4.2,1450,26.276,0,-55.8,7.717,50580
9339,1767858875017,39255,4443,13850,-4.2,1450,26.276,0,-55.8,7.717,50580
9340,1767858875127,39161,4394,13850,-4.2,1450,26.276,0,-55.8,7.717,50580
9341,1767858875223,39184,4344,13850,-4.192,1450,26.276,0,-56.5,7.717,50580
9342,1767858875317,39137,4299,13850,-4.192,1450,26.276,0,-56.5,7.717,50580
9343,1767858875426,39225,4249,13850,-4.192,1450,26.276,0,-56.5,7.717,50580
9344,1767858875521,39126,4199,13850,-4.192,1450,26.276,0,-56.5,7.717,50580
9345,1767858875617,38934,4149,13850,-4.192,1450,26.276,0,-56.5,7.717,50580
9346,1767858875712,38737,4099,13850,-4.192,1450,26.276,0,-56.5,7.717,50580
9347,1767858875807,38946,4054,13850,-4.192,1450,26.276,0,-56.5,7.717,50580
9348,1767858875917,39221,3994,13850,-4.192,1450,26.276,0,-56.5,7.717,50580
9349,1767858876013,39441,3949,13850,-4.192,1450,26.276,0,-56.5,7.717,50580
9350,1767858876122,39639,3895,13850,-4.192,1450,26.276,0,-56.5,7.717,50580
9351,1767858876220,39502,3849,13850,-4.2,1450,26.276,0,-57.2,7.717,50580
9352,1767858876316,39464,3799,13850,-4.2,1450,26.276,0,-57.2,7.717,50580
9353,1767858876431,39213,3744,13850,-4.2,1450,26.276,0,-57.2,7.717,50580
9354,1767858876518,39005,3694,13850,-4.2,1450,26.276,0,-57.2,7.717,50580
9355,1767858876618,38957,3650,13850,-4.2,1450,26.276,0,-57.2,7.717,50580
9356,1767858876709,38764,3600,13850,-4.2,1450,26.276,0,-57.2,7.717,50580
9357,1767858876820,38999,3545,13850,-4.2,1450,26.276,0,-57.2,7.717,50580
9358,1767858876915,39204,3499,13850,-4.2,1450,26.276,0,-57.2,7.717,50580
9359,1767858877012,39308,3450,13850,-4.2,1450,26.276,0,-57.2,7.717,50580
9360,1767858877121,39424,3395,13850,-4.2,1450,26.276,0,-57.2,7.717,50580
9361,1767858877216,39304,3350,13850,-4.192,1450,26.276,0,-57.9,7.717,50580
9362,1767858877308,39162,3305,13850,-4.192,1450,26.276,0,-57.9,7.717,50580
9363,1767858877422,39051,3250,13850,-4.192,1450,26.276,0,-57.9,7.683,50580
9364,1767858877516,38700,3200,13850,-4.192,1450,26.276,0,-57.9,7.717,50580
9365,1767858877614,38782,3150,13850,-4.192,1450,26.276,0,-57.9,7.717,50580
9366,1767858877726,39148,3095,13850,-4.192,1450,26.276,0,-57.9,7.717,50580
9367,1767858877817,39686,3045,13850,-4.192,1450,26.276,0,-57.9,7.683,50580
9368,1767858877929,39956,2990,13850,-4.192,1450,26.276,0,-57.9,7.683,50580
9369,1767858878010,39894,2958,13850,-4.192,1450,26.276,0,-57.9,7.683,50580
9370,1767858878117,39654,2900,13850,-4.192,1450,26.276,0,-57.9,7.683,50580
9371,1767858878213,39226,2851,13850,-4.2,1450,26.288,0,-58.6,7.717,50580
9372,1767858878309,38903,2801,13850,-4.2,1450,26.288,0,-58.6,7.717,50580
9373,1767858878416,38891,2751,13850,-4.2,1450,26.288,0,-58.6,7.683,50580
9374,1767858878512,39133,2701,13850,-4.2,1450,26.288,0,-58.6,7.683,50580
9375,1767858878608,39420,2656,13850,-4.2,1450,26.288,0,-58.6,7.717,50580
9376,1767858878718,39712,2596,13850,-4.2,1450,26.288,0,-58.6,7.717,50580
9377,1767858878813,39694,2551,13850,-4.2,1450,26.288,0,-58.6,7.717,50580
9378,1767858878921,39542,2496,13850,-4.2,1450,26.288,0,-58.6,7.717,50580
9379,1767858879015,39109,2451,13850,-4.2,1450,26.288,0,-58.6,7.717,50580
9380,1767858879111,38733,2401,13850,-4.2,1450,26.288,0,-58.6,7.717,50580
9381,1767858879222,38454,2346,13850,-4.192,1450,26.264,0,-59.3,7.717,50580
9382,1767858879316,38630,2301,13850,-4.192,1450,26.264,0,-59.3,7.717,50580
9383,1767858879427,39075,2246,13850,-4.192,1450,26.264,0,-59.3,7.683,50580
9384,1767858879521,39377,2196,13850,-4.192,1450,26.264,0,-59.3,7.683,50580
9385,1767858879615,39537,2156,13850,-4.192,1450,26.264,0,-59.3,7.717,50580
9386,1767858879725,39825,2096,13850,-4.192,1450,26.264,0,-59.3,7.717,50580
9387,1767858879803,39505,2056,13850,-4.192,1450,26.264,0,-59.3,7.717,50580
9388,1767858879915,39267,2002,13850,-4.192,1450,26.264,0,-59.3,7.717,50580
9389,1767858880008,38842,1952,13850,-4.192,1450,26.264,0,-59.3,7.717,50580
9390,1767858880103,38599,1907,13850,-4.192,1450,26.264,0,-59.3,7.717,50580
9391,1767858880214,38314,1851,13850,-4.192,1450,26.288,0,-60,7.717,50580
9392,1767858880309,38899,1802,13850,-4.192,1450,26.288,0,-60,7.717,50580
9393,1767858880420,39466,1747,13850,-4.192,1450,26.288,0,-60,7.717,50580
9394,1767858880514,39170,1707,13850,-4.192,1450,26.288,0,-60,7.717,50580
9395,1767858880624,39770,1647,13850,-4.192,1450,26.288,0,-60,7.717,50580
9396,1767858880720,39701,1597,13850,-4.192,1450,26.288,0,-60,7.683,50580
9397,1767858880815,39289,1552,13850,-4.192,1450,26.288,0,-60,7.683,50580
9398,1767858880925,38916,1497,13850,-4.192,1450,26.288,0,-60,7.683,50580
9399,1767858881018,38713,1447,13850,-4.192,1450,26.288,0,-60,7.717,50580
9400,1767858881130,38797,1393,13850,-4.192,1450,26.288,0,-60,7.717,50580
9401,1767858881222,39102,1347,13850,-4.2,1450,26.276,0,-60.7,7.717,50580
9402,1767858881315,39418,1302,13850,-4.2,1450,26.276,0,-60.7,7.717,50580
9403,1767858881430,42206,1252,13850,-4.2,1450,26.276,0,-60.7,7.717,50580
9404,1767858881505,45837,1208,13850,-4.2,1450,26.276,0,-60.7,7.717,50580
9405,1767858881630,50204,1142,13850,-4.2,1450,26.276,0,-60.7,7.717,50580
9406,1767858881724,50641,1098,13850,-4.2,1450,26.276,0,-60.7,7.683,50580
9407,1767858881819,50662,1058,13850,-4.2,1450,26.276,0,-60.7,7.683,50580
9408,1767858881912,50671,1003,13850,-4.2,1450,26.276,0,-60.7,7.683,50580
9409,1767858882025,50674,947,13850,-4.2,1450,26.276,0,-60.7,7.683,50580
9410,1767858882121,50668,898,13850,-4.2,1450,26.276,0,-60.7,7.717,50580
9411,1767858882216,50656,853,13850,-4.2,1450,26.276,0,-60.7,7.717,50580
9412,1767858882311,50681,803,13850,-4.192,1450,26.288,0,-61.4,7.717,50580
9413,1767858882424,50656,748,13850,-4.192,1450,26.288,0,-61.4,7.717,50580
9414,1767858882518,50695,698,13850,-4.192,1450,26.288,0,-61.4,7.717,50580
9415,1767858882615,50700,658,13850,-4.192,1450,26.288,0,-61.4,7.717,50580
9416,1767858882721,50707,598,13850,-4.192,1450,26.288,0,-61.4,7.717,50580
9417,1767858882815,50659,553,13850,-4.192,1450,26.288,0,-61.4,7.717,50580
9418,1767858882929,50660,504,13850,-4.192,1450,26.288,0,-61.4,7.717,50580
9419,1767858883008,50642,471,13850,-4.192,1450,26.288,0,-61.4,7.717,50580
9420,1767858883117,50649,442,13850,-4.192,1450,26.288,0,-61.4,7.717,50580
9421,1767858883215,50678,422,13850,-4.192,1450,26.288,0,-61.4,7.717,50580
9422,1767858883322,50706,411,13850,-3.62,1450,26.264,0,-61.4,7.717,50580
9423,1767858883417,50706,410,13850,-3.62,1450,26.264,0,-61.4,7.717,50580
9424,1767858883508,50706,411,13850,-3.62,1450,26.264,0,-61.4,7.717,50580
9425,1767858883605,50706,411,13850,-3.62,1450,26.264,0,-61.4,7.717,50580
9426,1767858883715,50634,411,13850,-3.62,1450,26.264,0,-61.4,7.717,50580
9427,1767858883808,50634,411,13850,-3.62,1450,26.264,0,-61.4,7.717,50580
9428,1767858883919,50634,411,13850,-3.62,1450,26.264,0,-61.4,7.717,50580
9429,1767858884012,50634,411,13850,-3.62,1448,26.264,0,-61.4,7.717,50580
9430,1767858884121,50634,411,13850,-3.62,1448,26.264,0,-61.4,7.717,50580
9431,1767858884214,50634,411,13850,-3.62,1448,26.264,0,-61.4,7.717,50580
9432,1767858884308,50713,420,13850,-3.62,1448,26.264,0,-62.8,7.717,50580
9433,1767858884418,50676,444,13850,-3.62,1448,26.264,0,-62.8,7.683,50580
9434,1767858884513,50640,477,13850,-3.62,1448,26.264,0,-62.8,7.683,50580
9435,1767858884608,50640,515,13850,-3.62,1448,26.264,0,-62.8,7.683,50580
9436,1767858884718,50658,570,13850,-3.62,1448,26.264,0,-62.8,7.683,50580
9437,1767858884812,50662,620,13850,-3.62,1448,26.264,0,-62.8,7.683,50580
9438,1767858884923,50633,675,13850,-3.62,1448,26.264,0,-62.8,7.683,50580
9439,1767858885018,50647,720,13850,-3.62,1448,26.264,0,-62.8,7.683,50580
9440,1767858885114,50661,765,13850,-3.62,1448,26.264,0,-62.8,7.717,50580
9441,1767858885225,50620,820,13850,-3.62,1448,26.264,0,-62.8,7.717,50580
9442,1767858885316,50618,870,13850,1.672,1448,26.264,0,-63.5,7.717,50580
9443,1767858885427,50670,925,13850,1.672,1448,26.264,0,-63.5,7.683,50580
9444,1767858885521,50650,975,13850,1.672,1448,26.264,0,-63.5,7.683,50580
9445,1767858885631,50668,1019,13850,1.672,1448,26.264,0,-63.5,7.683,50580
9446,1767858885724,50644,1075,13850,1.672,1448,26.264,0,-63.5,7.683,50580
9447,1767858885822,50618,1119,13850,1.672,1448,26.264,0,-63.5,7.683,50580
9448,1767858885916,50663,1169,13850,1.672,1448,26.264,0,-63.5,7.683,50580
9449,1767858886012,50107,1219,13850,1.672,1448,26.264,0,-63.5,7.717,50580
9450,1767858886109,47081,1264,13850,1.672,1448,26.264,0,-63.5,7.717,50580
9451,1767858886220,41985,1324,13850,1.672,1448,26.264,0,-63.5,7.717,50580
9452,1767858886314,39591,1369,13850,4.2,1448,26.276,0,-64.2,7.717,50580
9453,1767858886425,39308,1419,13850,4.2,1448,26.276,0,-64.2,7.717,50580
9454,1767858886517,39444,1469,13850,4.2,1448,26.276,0,-64.2,7.717,50580
9455,1767858886627,39685,1519,13850,4.2,1448,26.276,0,-64.2,7.717,50580
9456,1767858886722,39454,1574,13850,4.2,1448,26.276,0,-64.2,7.717,50580
9457,1767858886815,38970,1619,13850,4.2,1448,26.276,0,-64.2,7.717,50580
9458,1767858886927,38667,1674,13850,4.2,1448,26.276,0,-64.2,7.717,50580
9459,1767858887023,38534,1724,13850,4.2,1448,26.276,0,-64.2,7.717,50580
9460,1767858887114,38673,1768,13850,4.2,1448,26.276,0,-64.2,7.717,50580
9461,1767858887220,38979,1823,13850,4.2,1448,26.276,0,-64.2,7.717,50580
9462,1767858887316,39062,1869,13850,4.192,1448,26.276,0,-64.9,7.717,50580
9463,1767858887430,39189,1923,13850,4.192,1448,26.276,0,-64.9,7.717,50580
9464,1767858887507,39063,1963,13850,4.192,1448,26.276,0,-64.9,7.717,50580
9465,1767858887617,38845,2018,13850,4.192,1448,26.276,0,-64.9,7.717,50580
9466,1767858887712,38676,2068,13850,4.192,1448,26.276,0,-64.9,7.717,50580
9467,1767858887807,38721,2113,13850,4.192,1448,26.276,0,-64.9,7.717,50580
9468,1767858887923,38835,2168,13850,4.192,1448,26.276,0,-64.9,7.717,50580
9469,1767858888012,38921,2218,13850,4.192,1448,26.276,0,-64.9,7.717,50580
9470,1767858888120,39000,2273,13850,4.192,1448,26.276,0,-64.9,7.717,50580
9471,1767858888215,38951,2318,13850,4.192,1448,26.276,0,-64.9,7.717,50580
9472,1767858888312,38672,2368,13850,4.2,1448,26.276,0,-65.6,7.717,50580
9473,1767858888421,38761,2423,13850,4.2,1448,26.276,0,-65.6,7.717,50580
9474,1767858888515,38883,2468,13850,4.2,1448,26.276,0,-65.6,7.717,50580
9475,1767858888612,39263,2518,13850,4.2,1448,26.276,0,-65.6,7.717,50580
9476,1767858888719,39479,2573,13850,4.2,1448,26.276,0,-65.6,7.717,50580
9477,1767858888816,39352,2618,13850,4.2,1448,26.276,0,-65.6,7.717,50580
9478,1767858888927,39207,2672,13850,4.2,1448,26.276,0,-65.6,7.717,50580
9479,1767858889018,39037,2718,13850,4.2,1448,26.276,0,-65.6,7.717,50580
9480,1767858889112,38708,2767,13850,4.2,1448,26.276,0,-65.6,7.717,50580
9481,1767858889225,38717,2823,13850,4.2,1448,26.276,0,-65.6,7.717,50580
9482,1767858889304,38848,2863,13850,4.2,1448,26.276,0,-66.3,7.717,50580
9483,1767858889416,39071,2917,13850,4.2,1448,26.276,0,-66.3,7.717,50580
9484,1767858889511,39266,2967,13850,4.2,1448,26.276,0,-66.3,7.717,50580
9485,1767858889617,39517,3017,13850,4.2,1448,26.276,0,-66.3,7.717,50580
9486,1767858889713,39536,3067,13850,4.2,1448,26.276,0,-66.3,7.717,50580
9487,1767858889806,39140,3112,13850,4.2,1448,26.276,0,-66.3,7.717,50580
9488,1767858889918,38488,3167,13850,4.2,1448,26.276,0,-66.3,7.717,50580
9489,1767858890012,38803,3217,13850,4.2,1448,26.276,0,-66.3,7.717,50580
9490,1767858890107,38701,3262,13850,4.2,1448,26.276,0,-66.3,7.717,50580
9491,1767858890217,38837,3317,13850,4.2,1448,26.276,0,-66.3,7.717,50580
9492,1767858890313,39140,3367,13850,4.192,1448,26.276,0,-67,7.717,50580
9493,1767858890421,39461,3421,13850,4.192,1448,26.276,0,-67,7.717,50580
9494,1767858890518,39532,3467,13850,4.192,1448,26.276,0,-67,7.717,50580
9495,1767858890627,39589,3516,13850,4.192,1448,26.276,0,-67,7.717,50580
9496,1767858890722,39225,3572,13850,4.192,1448,26.276,0,-67,7.717,50580
9497,1767858890816,39033,3612,13850,4.192,1448,26.276,0,-67,7.717,50580
9498,1767858890925,38912,3671,13850,4.192,1448,26.276,0,-67,7.717,50580
9499,1767858891019,38983,3721,13850,4.192,1448,26.276,0,-67,7.717,50580
9500,1767858891118,39130,3761,13850,4.192,1448,26.276,0,-67,7.717,50580
9501,1767858891211,39298,3816,13850,4.192,1448,26.276,0,-67,7.717,50580
9502,1767858891307,39382,3861,13850,4.2,1448,26.264,0,-67.6,7.717,50580
9503,1767858891417,39283,3916,13850,4.2,1448,26.264,0,-67.6,7.717,50580
9504,1767858891509,39169,3961,13850,4.2,1448,26.264,0,-67.6,7.717,50580
9505,1767858891618,38742,4016,13850,4.2,1448,26.264,0,-67.6,7.717,50580
9506,1767858891712,38774,4066,13850,4.2,1448,26.264,0,-67.6,7.683,50580
9507,1767858891806,38950,4111,13850,4.2,1448,26.264,0,-67.6,7.683,50580
9508,1767858891919,38918,4166,13850,4.2,1448,26.264,0,-67.6,7.683,50580
9509,1767858892012,39047,4215,13850,4.2,1448,26.264,0,-67.6,7.683,50580
9510,1767858892107,39114,4261,13850,4.2,1448,26.264,0,-67.6,7.683,50580
9511,1767858892217,39061,4315,13850,4.2,1448,26.264,0,-67.6,7.683,50580
9512,1767858892312,39001,4365,13850,4.192,1448,26.288,0,-68.3,7.683,50580
9513,1767858892422,38923,4420,13850,4.192,1448,26.288,0,-68.3,7.683,50580
9514,1767858892515,38956,4466,13850,4.192,1448,26.288,0,-68.3,7.683,50580
9515,1767858892612,39226,4516,13850,4.192,1448,26.288,0,-68.3,7.717,50580
9516,1767858892723,39512,4570,13850,4.192,1448,26.288,0,-68.3,7.717,50580
9517,1767858892816,39491,4615,13850,4.192,1448,26.288,0,-68.3,7.717,50580
9518,1767858892925,39514,4670,13850,4.192,1448,26.288,0,-68.3,7.717,50580
9519,1767858893021,39490,4711,13850,4.192,1448,26.288,0,-68.3,7.717,50580
9520,1767858893127,39319,4770,13850,4.192,1448,26.288,0,-68.3,7.717,50580
9521,1767858893219,38940,4820,13850,4.192,1448,26.288,0,-68.3,7.717,50580
9522,1767858893314,38663,4865,13850,4.2,1448,26.288,0,-69.1,7.717,50580
9523,1767858893426,38911,4920,13850,4.2,1448,26.264,0,-69.1,7.717,50580
9524,1767858893520,39350,4970,13850,4.2,1448,26.264,0,-69.1,7.717,50580
9525,1767858893617,39441,5014,13850,4.2,1448,26.264,0,-69.1,7.717,50580
9526,1767858893712,39550,5065,13850,4.2,1448,26.264,0,-69.1,7.717,50580
9527,1767858893808,39339,5110,13850,4.2,1448,26.264,0,-69.1,7.717,50580
9528,1767858893919,38850,5165,13850,4.2,1448,26.264,0,-69.1,7.717,50580
9529,1767858894011,38780,5215,13850,4.2,1448,26.264,0,-69.1,7.717,50580
9530,1767858894108,38960,5259,13850,4.2,1448,26.264,0,-69.1,7.717,50580
9531,1767858894217,39201,5314,13850,4.2,1448,26.264,0,-69.1,7.717,50580
9532,1767858894311,39467,5364,13850,4.2,1448,26.264,0,-69.1,7.717,50580
9533,1767858894424,39405,5419,13850,4.192,1448,26.288,0,-69.7,7.717,50580
9534,1767858894521,39302,5469,13850,4.192,1448,26.288,0,-69.7,7.717,50580
9535,1767858894631,39249,5519,13850,4.192,1448,26.288,0,-69.7,7.717,50580
9536,1767858894723,39191,5569,13850,4.192,1448,26.288,0,-69.7,7.717,50580
9537,1767858894821,39041,5609,13850,4.192,1448,26.288,0,-69.7,7.717,50580
9538,1767858894913,39178,5664,13850,4.192,1448,26.288,0,-69.7,7.717,50580
9539,1767858895008,39529,5709,13850,4.192,1448,26.288,0,-69.7,7.717,50580
9540,1767858895122,39549,5759,13850,4.192,1448,26.288,0,-69.7,7.717,50580
9541,1767858895211,39409,5814,13850,4.192,1448,26.288,0,-69.7,7.717,50580
9542,1767858895306,39375,5859,13850,4.192,1448,26.288,0,-69.7,7.717,50580
9543,1767858895416,39328,5908,13850,4.2,1448,26.313,0,-70.4,7.683,50580
9544,1767858895511,38932,5964,13850,4.2,1448,26.313,0,-70.4,7.683,50580
9545,1767858895620,39136,6019,13850,4.2,1448,26.313,0,-70.4,7.683,50580
9546,1767858895715,39348,6063,13850,4.2,1448,26.313,0,-70.4,7.683,50580
9547,1767858895810,39250,6113,13850,4.2,1448,26.313,0,-70.4,7.683,50580
9548,1767858895920,38843,6168,13850,4.2,1448,26.313,0,-70.4,7.683,50580
9549,1767858896016,38561,6213,13850,4.2,1448,26.313,0,-70.4,7.683,50580
9550,1767858896111,38562,6264,13850,4.2,1448,26.313,0,-70.4,7.683,50580
9551,1767858896221,38825,6318,13850,4.2,1448,26.313,0,-70.4,7.683,50580
9552,1767858896320,39005,6358,13850,4.2,1448,26.313,0,-70.4,7.717,50580
9553,1767858896414,39135,6413,13850,4.192,1448,26.301,0,-71.1,7.717,50580
9554,1767858896507,39232,6458,13850,4.192,1448,26.301,0,-71.1,7.717,50580
9555,1767858896604,39243,6508,13850,4.192,1448,26.301,0,-71.1,7.683,50580
9556,1767858896714,39140,6563,13850,4.192,1448,26.301,0,-71.1,7.683,50580
9557,1767858896808,38933,6613,13850,4.192,1448,26.301,0,-71.1,7.683,50580
9558,1767858896920,38696,6668,13850,4.192,1448,26.301,0,-71.1,7.683,50580
9559,1767858897015,38660,6708,13850,4.192,1448,26.301,0,-71.1,7.683,50580
9560,1767858897123,38791,6768,13850,4.192,1448,26.301,0,-71.1,7.683,50580
9561,1767858897220,38630,6812,13850,4.192,1448,26.301,0,-71.1,7.683,50580
9562,1767858897327,38512,6868,13850,4.192,1448,26.301,0,-71.1,7.683,50580
9563,1767858897421,38798,6917,13850,4.2,1448,26.276,0,-71.9,7.683,50580
9564,1767858897518,39001,6963,13850,4.2,1448,26.276,0,-71.9,7.717,50580
9565,1767858897627,39044,7017,13850,4.2,1448,26.276,0,-71.9,7.717,50580
9566,1767858897721,38901,7067,13850,4.2,1448,26.276,0,-71.9,7.717,50580
9567,1767858897820,38958,7107,13850,4.2,1448,26.276,0,-71.9,7.717,50580
9568,1767858897910,38984,7162,13850,4.2,1448,26.276,0,-71.9,7.717,50580
9569,1767858898021,38866,7217,13850,4.2,1448,26.276,0,-71.9,7.717,50580
9570,1767858898130,39080,7272,13850,4.2,1448,26.276,0,-71.9,7.717,50580
9571,1767858898224,39463,7317,13850,4.2,1448,26.276,0,-71.9,7.717,50580
9572,1767858898318,39540,7357,13850,4.2,1448,26.276,0,-71.9,7.717,50580
9573,1767858898430,39342,7417,13850,4.192,1448,26.288,0,-72.6,7.717,50580
9574,1767858898509,39212,7462,13850,4.192,1448,26.288,0,-72.6,7.717,50580
9575,1767858898619,39007,7512,13850,4.192,1448,26.288,0,-72.6,7.717,50580
9576,1767858898713,38879,7562,13850,4.192,1448,26.288,0,-72.6,7.717,50580
9577,1767858898808,38837,7607,13850,4.192,1448,26.288,0,-72.6,7.717,50580
9578,1767858898915,38690,7662,13850,4.192,1448,26.288,0,-72.6,7.717,50580
9579,1767858899011,38676,7712,13850,4.192,1448,26.288,0,-72.6,7.717,50580
9580,1767858899122,38781,7766,13850,4.192,1448,26.288,0,-72.6,7.683,50580
9581,1767858899214,38736,7811,13850,4.192,1448,26.288,0,-72.6,7.683,50580
9582,1767858899309,38781,7861,13850,4.192,1448,26.288,0,-72.6,7.683,50580
9583,1767858899425,38752,7907,13850,4.2,1448,26.313,0,-73.2,7.683,50580
9584,1767858899514,38873,7961,13850,4.2,1448,26.313,0,-73.2,7.683,50580
9585,1767858899609,38970,8011,13850,4.2,1448,26.313,0,-73.2,7.683,50580
9586,1767858899719,39057,8066,13850,4.2,1448,26.313,0,-73.2,7.683,50580
9587,1767858899815,39407,8111,13850,4.2,1448,26.313,0,-73.2,7.683,50580
9588,1767858899927,39381,8166,13850,4.2,1448,26.313,0,-73.2,7.683,50580
9589,1767858900024,39417,8211,13850,4.2,1448,26.313,0,-73.2,7.683,50580
9590,1767858900118,39457,8265,13850,4.2,1448,26.313,0,-73.2,7.717,50580
9591,1767858900213,39407,8306,13850,4.2,1448,26.313,0,-73.2,7.717,50580
9592,1767858900308,39449,8355,13850,4.2,1448,26.313,0,-73.2,7.717,50580
9593,1767858900418,39131,8415,13850,4.192,1448,26.276,0,-73.9,7.717,50580
9594,1767858900514,39042,8461,13850,4.192,1448,26.276,0,-73.9,7.717,50580
9595,1767858900624,39063,8516,13850,4.192,1448,26.276,0,-73.9,7.717,50580
9596,1767858900719,39191,8566,13850,4.192,1448,26.276,0,-73.9,7.717,50580
9597,1767858900818,39282,8610,13850,4.192,1448,26.276,0,-73.9,7.683,50580
9598,1767858900928,39256,8665,13850,4.192,1448,26.276,0,-73.9,7.683,50580
9599,1767858901007,39251,8705,13850,4.192,1448,26.276,0,-73.9,7.683,50580
9600,1767858901119,39466,8761,13850,4.192,1448,26.276,0,-73.9,7.683,50580
9601,1767858901210,39741,8810,13850,4.192,1448,26.276,0,-73.9,7.717,50580
9602,1767858901303,39661,8850,13850,4.192,1448,26.276,0,-73.9,7.717,50580
9603,1767858901413,39326,8910,13850,4.192,1448,26.288,0,-74.6,7.717,50580
9604,1767858901508,39190,8955,13850,4.192,1448,26.288,0,-74.6,7.717,50580
9605,1767858901614,39028,9010,13850,4.192,1448,26.288,0,-74.6,7.717,50580
9606,1767858901726,39121,9065,13850,4.192,1448,26.288,0,-74.6,7.717,50580
9607,1767858901807,39322,9105,13850,4.192,1448,26.288,0,-74.6,7.717,50580
9608,1767858901917,38880,9160,13850,4.192,1448,26.288,0,-74.6,7.717,50580
9609,1767858902011,39054,9210,13850,4.192,1448,26.288,0,-74.6,7.717,50580
