timestamp,alphaDeg,measured,predicted,symmetric,error
1779425210738,190.726,7576.000,7888.204,7887.819,312.204
1779425210758,190.621,7679.000,7888.364,7887.819,209.364
1779425210778,190.495,7747.000,7888.556,7887.819,141.556
1779425210798,190.400,7747.000,7888.700,7887.819,141.700
1779425210818,190.263,7747.000,7888.909,7887.819,141.909
1779425210838,190.137,7781.000,7889.101,7887.819,108.101
1779425210858,190.043,7781.000,7889.245,7887.819,108.245
1779425210878,189.917,7781.000,7889.437,7894.158,108.437
1779425210898,189.822,7781.000,7889.582,7894.158,108.582
1779425210918,189.685,7781.000,7889.790,7894.158,108.790
1779425210938,189.559,7781.000,7889.982,7894.158,108.982
1779425210958,189.465,7781.000,7890.126,7894.158,109.126
1779425210960,193.675,7474.000,7883.707,7901.351,409.707
1779425210978,189.338,7781.000,7890.319,7894.158,109.319
1779425210980,193.570,7508.000,7883.867,7901.351,375.867
1779425210998,189.212,7781.000,7890.511,7894.158,109.511
1779425211000,193.444,7576.000,7884.059,7901.351,308.059
1779425211018,189.118,7781.000,7890.655,7894.158,109.655
1779425211020,193.350,7610.000,7884.203,7901.351,274.203
1779425211038,188.992,7781.000,7890.848,7897.901,109.848
1779425211040,193.213,7679.000,7884.412,7901.351,205.412
1779425211060,193.108,7713.000,7884.572,7901.351,171.572
1779425211080,192.982,7747.000,7884.764,7890.026,137.764
1779425211100,192.856,7781.000,7884.957,7890.026,103.957
1779425211120,192.761,7781.000,7885.101,7890.026,104.101
1779425211140,192.635,7781.000,7885.293,7890.026,104.293
1779425211160,192.540,7781.000,7885.437,7890.026,104.437
1779425211180,192.404,7781.000,7885.645,7890.026,104.645
1779425211200,192.278,7781.000,7885.838,7890.026,104.838
1779425211220,192.183,7781.000,7885.982,7890.026,104.982
1779425211240,192.057,7781.000,7886.174,7890.026,105.174
1779425211260,191.931,7747.000,7886.367,7901.001,139.367
1779425211280,191.836,7747.000,7886.511,7901.001,139.511
1779425211300,191.710,7747.000,7886.703,7901.001,139.703
1779425211320,191.605,7747.000,7886.863,7901.001,139.863
1779425211340,191.500,7713.000,7887.023,7901.001,174.023
1779425211359,195.586,7133.000,7879.990,7894.449,746.990
1779425211360,191.353,7679.000,7887.248,7901.001,208.248
1779425211379,195.481,7133.000,7880.294,7894.449,747.294
1779425211380,191.248,7645.000,7887.408,7901.001,242.408
1779425211399,195.355,7064.000,7880.660,7894.449,816.660
1779425211400,191.153,7645.000,7887.552,7901.001,242.552
1779425211419,195.250,7064.000,7880.964,7894.449,816.964
1779425211420,191.016,7542.000,7887.761,7901.001,345.761
1779425211439,195.124,7064.000,7881.329,7894.449,817.329
1779425211440,190.901,7406.000,7887.937,7887.819,481.937
1779425211459,194.997,7030.000,7881.691,7876.803,851.691
1779425211479,194.903,7030.000,7881.835,7876.803,851.835
1779425211499,194.777,6996.000,7882.028,7876.803,886.028
1779425211519,194.672,6996.000,7882.188,7876.803,886.188
1779425211539,194.545,6996.000,7882.380,7876.803,886.380
1779425211559,194.430,6996.000,7882.556,7876.803,886.556
1779425211579,194.325,6996.000,7882.716,7876.803,886.716
1779425211599,194.199,7030.000,7882.909,7876.803,852.909
1779425211619,194.104,7030.000,7883.053,7876.803,853.053
1779425211639,193.978,7064.000,7883.245,7901.351,819.245
1779425211659,193.852,7133.000,7883.438,7901.351,750.438
1779425211679,193.747,7167.000,7883.598,7901.351,716.598
1779425211699,193.621,7269.000,7883.790,7901.351,614.790
1779425211719,193.516,7303.000,7883.950,7901.351,580.950
1779425211739,193.389,7406.000,7884.143,7901.351,478.143
1779425211759,193.274,7474.000,7884.319,7901.351,410.319
1779425211769,197.607,7747.000,7874.138,7926.326,127.138
1779425211779,193.169,7508.000,7884.479,7901.351,376.479
1779425211789,197.502,7747.000,7874.442,7926.326,127.442
1779425211799,193.043,7576.000,7884.672,7901.351,308.672
1779425211809,197.365,7747.000,7874.838,7926.326,127.838
1779425211819,192.948,7610.000,7884.816,7890.026,274.816
1779425211829,197.250,7747.000,7875.173,7926.326,128.173
1779425211839,192.811,7679.000,7885.024,7890.026,206.024
1779425211849,197.145,7747.000,7875.477,7926.326,128.477
1779425211869,197.019,7747.000,7875.842,7926.326,128.842
1779425211889,196.892,7747.000,7876.207,7913.970,129.207
1779425211909,196.798,7747.000,7876.481,7913.970,129.481
1779425211929,196.672,7713.000,7876.846,7913.970,163.846
1779425211949,196.567,7679.000,7877.151,7913.970,198.151
1779425211969,196.440,7610.000,7877.516,7913.970,267.516
1779425211989,196.314,7576.000,7877.881,7913.970,301.881
1779425212009,196.209,7508.000,7878.186,7913.970,370.186
1779425212029,196.083,7440.000,7878.551,7913.970,438.551
1779425212049,195.989,7406.000,7878.825,7894.449,472.825
1779425212069,195.862,7337.000,7879.190,7894.449,542.190
1779425212089,195.736,7303.000,7879.555,7894.449,576.555
1779425212109,195.642,7269.000,7879.829,7894.449,610.829
1779425212129,195.516,7235.000,7880.194,7894.449,645.194
1779425212149,195.411,7201.000,7880.498,7894.449,679.498
1779425212169,195.284,7133.000,7880.864,7894.449,747.864
1779425212177,199.513,7747.000,7868.618,7864.922,121.618
1779425212189,195.169,7133.000,7881.199,7894.449,748.199
1779425212197,199.387,7781.000,7868.984,7864.922,87.984
1779425212209,195.064,7133.000,7881.503,7894.449,748.503
1779425212217,199.282,7781.000,7869.288,7864.922,88.288
1779425212229,194.937,7064.000,7881.782,7876.803,817.782
1779425212237,199.156,7747.000,7869.653,7864.922,122.653
1779425212249,194.832,7064.000,7881.943,7876.803,817.943
1779425212257,199.061,7747.000,7869.927,7864.922,122.927
1779425212277,198.935,7747.000,7870.292,7857.273,123.292
1779425212297,198.809,7747.000,7870.658,7857.273,123.658
1779425212317,198.693,7747.000,7870.992,7857.273,123.992
1779425212337,198.599,7747.000,7871.266,7857.273,124.266
1779425212357,198.462,7781.000,7871.662,7857.273,90.662
1779425212377,198.347,7747.000,7871.997,7857.273,124.997
1779425212397,198.241,7781.000,7872.301,7857.273,91.301
1779425212417,198.115,7781.000,7872.666,7857.273,91.666
1779425212437,198.021,7747.000,7872.940,7857.273,125.940
1779425212457,197.895,7781.000,7873.305,7926.326,92.305
1779425212477,197.768,7781.000,7873.671,7926.326,92.671
1779425212497,197.674,7781.000,7873.944,7926.326,92.944
1779425212517,197.548,7747.000,7874.310,7926.326,127.310
1779425212537,197.411,7781.000,7874.706,7926.326,93.706
1779425212557,197.317,7781.000,7874.979,7926.326,93.979
1779425212577,197.201,7747.000,7875.314,7926.326,128.314
1779425212583,201.420,7679.000,7863.096,7866.111,184.096
1779425212597,197.096,7747.000,7875.618,7926.326,128.618
1779425212603,201.294,7713.000,7863.462,7866.111,150.462
1779425212617,196.959,7747.000,7876.014,7913.970,129.014
1779425212623,201.189,7713.000,7863.766,7866.111,150.766
1779425212637,196.844,7747.000,7876.349,7913.970,129.349
1779425212643,201.063,7713.000,7864.131,7866.111,151.131
1779425212657,196.738,7747.000,7876.653,7913.970,129.653
1779425212663,200.968,7713.000,7864.405,7921.382,151.405
1779425212683,200.842,7713.000,7864.770,7921.382,151.770
1779425212703,200.716,7713.000,7865.136,7921.382,152.136
1779425212723,200.622,7713.000,7865.409,7921.382,152.409
1779425212743,200.485,7713.000,7865.805,7921.382,152.805
1779425212763,200.359,7747.000,7866.170,7921.382,119.170
1779425212783,200.264,7713.000,7866.444,7921.382,153.444
1779425212803,200.138,7747.000,7866.809,7921.382,119.809
1779425212823,200.033,7747.000,7867.114,7921.382,120.114
1779425212843,199.907,7747.000,7867.479,7864.922,120.479
1779425212863,199.802,7747.000,7867.783,7864.922,120.783
1779425212883,199.676,7747.000,7868.149,7864.922,121.149
1779425212903,199.560,7747.000,7868.483,7864.922,121.483
1779425212923,199.455,7747.000,7868.788,7864.922,121.788
1779425212943,199.329,7747.000,7869.153,7864.922,122.153
1779425212963,199.224,7747.000,7869.457,7864.922,122.457
1779425212983,199.108,7747.000,7869.792,7864.922,122.792
1779425212996,203.408,7576.000,7870.617,7841.710,294.617
1779425213003,198.982,7781.000,7870.157,7857.273,89.157
1779425213016,203.314,7576.000,7869.510,7841.710,293.510
1779425213023,198.877,7781.000,7870.461,7857.273,89.461
1779425213036,203.188,7576.000,7868.031,7841.710,292.031
1779425213043,198.751,7747.000,7870.827,7857.273,123.827
1779425213056,203.083,7576.000,7866.799,7841.710,290.799
1779425213063,198.656,7747.000,7871.100,7857.273,124.100
1779425213076,202.956,7610.000,7865.320,7787.460,255.320
1779425213096,202.862,7610.000,7864.212,7787.460,254.212
1779425213116,202.736,7610.000,7862.733,7787.460,252.733
1779425213136,202.610,7610.000,7861.254,7787.460,251.254
1779425213156,202.504,7610.000,7860.023,7787.460,250.023
1779425213176,202.378,7610.000,7860.322,7787.460,250.322
1779425213196,202.284,7610.000,7860.596,7787.460,250.596
1779425213216,202.158,7610.000,7860.961,7787.460,250.961
1779425213236,202.031,7610.000,7861.327,7787.460,251.327
1779425213256,201.926,7610.000,7861.631,7866.111,251.631
1779425213276,201.800,7576.000,7861.996,7866.111,285.996
1779425213296,201.674,7610.000,7862.362,7866.111,252.362
1779425213316,201.580,7610.000,7862.635,7866.111,252.635
1779425213336,201.453,7610.000,7863.001,7866.111,253.001
1779425213356,201.359,7610.000,7863.274,7866.111,253.274
1779425213376,201.233,7610.000,7863.640,7866.111,253.640
1779425213396,201.128,7645.000,7863.944,7866.111,218.944
1779425213397,205.339,7713.000,7893.250,7981.895,180.250
1779425213416,201.001,7679.000,7864.309,7866.111,185.309
1779425213417,205.213,7713.000,7891.771,7981.895,178.771
1779425213436,200.875,7713.000,7864.674,7921.382,151.674
1779425213437,205.108,7679.000,7890.539,7981.895,211.539
1779425213456,200.770,7713.000,7864.979,7921.382,151.979
1779425213457,204.982,7679.000,7889.060,7882.673,210.060
1779425213476,200.644,7713.000,7865.344,7921.382,152.344
1779425213477,204.877,7645.000,7887.829,7882.673,242.829
1779425213497,204.761,7645.000,7886.473,7882.673,241.473
1779425213517,204.635,7610.000,7884.994,7882.673,274.994
1779425213537,204.509,7610.000,7883.515,7882.673,273.515
1779425213557,204.414,7610.000,7882.408,7882.673,272.408
1779425213577,204.288,7610.000,7880.928,7882.673,270.928
1779425213597,204.193,7645.000,7879.821,7882.673,234.821
1779425213617,204.067,7610.000,7878.342,7882.673,268.342
1779425213637,203.941,7645.000,7876.863,7841.710,231.863
1779425213657,203.836,7645.000,7875.631,7841.710,230.631
1779425213677,203.710,7610.000,7874.152,7841.710,264.152
1779425213697,203.615,7610.000,7873.044,7841.710,263.044
1779425213717,203.489,7610.000,7871.565,7841.710,261.565
1779425213737,203.363,7610.000,7870.086,7841.710,260.086
1779425213757,203.258,7610.000,7868.855,7841.710,258.855
1779425213777,203.132,7610.000,7867.376,7841.710,257.376
1779425213797,203.006,7576.000,7865.897,7841.710,289.897
1779425213801,207.236,7679.000,7915.493,7979.170,236.493
1779425213817,202.911,7576.000,7864.789,7787.460,288.789
1779425213821,207.142,7679.000,7914.385,7979.170,235.385
1779425213837,202.785,7576.000,7863.310,7787.460,287.310
1779425213841,207.016,7679.000,7912.906,7979.170,233.906
1779425213857,202.680,7576.000,7862.078,7787.460,286.078
1779425213861,206.890,7679.000,7911.427,7895.284,232.427
1779425213877,202.554,7610.000,7860.599,7787.460,250.599
1779425213881,206.785,7679.000,7910.196,7895.284,231.196
1779425213901,206.658,7679.000,7908.717,7895.284,229.717
1779425213921,206.564,7679.000,7907.609,7895.284,228.609
1779425213941,206.438,7713.000,7906.130,7895.284,193.130
1779425213961,206.312,7713.000,7904.651,7895.284,191.651
1779425213981,206.217,7713.000,7903.543,7895.284,190.543
1779425214001,206.080,7747.000,7901.940,7895.284,154.940
1779425214021,205.954,7747.000,7900.461,7981.895,153.461
1779425214041,205.860,7747.000,7899.354,7981.895,152.354
1779425214061,205.733,7747.000,7897.874,7981.895,150.874
1779425214081,205.628,7781.000,7896.643,7981.895,115.643
1779425214101,205.502,7781.000,7895.164,7981.895,114.164
1779425214121,205.376,7747.000,7893.685,7981.895,146.685
1779425214141,205.282,7747.000,7892.577,7981.895,145.577
1779425214161,205.155,7713.000,7891.098,7981.895,178.098
1779425214181,205.050,7713.000,7889.866,7981.895,176.866
1779425214201,204.935,7713.000,7888.511,7882.673,175.511
1779425214210,209.258,7679.000,7939.192,7860.075,260.192
1779425214221,204.809,7713.000,7887.032,7882.673,174.032
1779425214230,209.153,7679.000,7937.961,7860.075,258.961
1779425214241,204.704,7679.000,7885.801,7882.673,206.801
1779425214250,209.027,7679.000,7936.482,7860.075,257.482
1779425214261,204.577,7679.000,7884.322,7882.673,205.322
1779425214270,208.901,7679.000,7935.003,7939.096,256.003
1779425214281,204.472,7645.000,7883.090,7882.673,238.090
1779425214290,208.796,7679.000,7933.771,7939.096,254.771
1779425214310,208.670,7645.000,7932.292,7939.096,287.292
1779425214330,208.543,7645.000,7930.813,7939.096,285.813
1779425214350,208.449,7645.000,7929.705,7939.096,284.705
1779425214370,208.323,7645.000,7928.226,7939.096,283.226
1779425214390,208.218,7645.000,7926.995,7939.096,281.995
1779425214410,208.091,7645.000,7925.516,7939.096,280.516
1779425214430,207.965,7645.000,7924.036,7979.170,279.036
1779425214450,207.871,7645.000,7922.929,7979.170,277.929
1779425214470,207.745,7645.000,7921.450,7979.170,276.450
1779425214490,207.618,7645.000,7919.971,7979.170,274.971
1779425214510,207.524,7645.000,7918.863,7979.170,273.863
1779425214530,207.398,7645.000,7917.384,7979.170,272.384
1779425214550,207.293,7645.000,7916.152,7979.170,271.152
1779425214570,207.167,7645.000,7914.673,7979.170,269.673
1779425214590,207.040,7679.000,7913.194,7979.170,234.194
1779425214610,206.935,7645.000,7911.963,7895.284,266.963
1779425214618,211.143,7679.000,7949.280,7981.230,270.280
1779425214630,206.820,7679.000,7910.607,7895.284,231.607
1779425214638,211.038,7645.000,7949.153,7981.230,304.153
1779425214650,206.725,7679.000,7909.499,7895.284,230.499
1779425214658,210.933,7679.000,7949.025,7939.307,270.025
1779425214670,206.599,7679.000,7908.020,7895.284,229.020
1779425214678,210.807,7645.000,7948.871,7939.307,303.871
1779425214690,206.473,7679.000,7906.541,7895.284,227.541
1779425214698,210.681,7679.000,7948.717,7939.307,269.717
1779425214718,210.576,7679.000,7948.589,7939.307,269.589
1779425214738,210.471,7679.000,7948.461,7939.307,269.461
1779425214758,210.344,7679.000,7948.308,7939.307,269.308
1779425214778,210.218,7679.000,7948.154,7939.307,269.154
1779425214798,210.124,7679.000,7948.039,7939.307,269.039
1779425214818,209.998,7679.000,7947.859,7860.075,268.859
1779425214838,209.892,7679.000,7946.628,7860.075,267.628
1779425214858,209.766,7679.000,7945.149,7860.075,266.149
1779425214878,209.640,7679.000,7943.670,7860.075,264.670
1779425214898,209.546,7679.000,7942.562,7860.075,263.562
1779425214918,209.419,7679.000,7941.083,7860.075,262.083
1779425214938,209.314,7679.000,7939.851,7860.075,260.851
1779425214958,209.188,7679.000,7938.372,7860.075,259.372
1779425214978,209.062,7679.000,7936.893,7860.075,257.893
1779425214998,208.968,7713.000,7935.785,7939.096,222.785
1779425215018,208.852,7679.000,7934.430,7939.096,255.430
1779425215026,213.155,7713.000,7951.730,7938.263,238.730
1779425215038,208.747,7679.000,7933.198,7939.096,254.198
1779425215046,213.050,7713.000,7951.602,7938.263,238.602
1779425215058,208.621,7679.000,7931.719,7939.096,252.719
1779425215066,212.955,7713.000,7951.487,7957.639,238.487
1779425215078,208.495,7679.000,7930.240,7939.096,251.240
1779425215086,212.829,7713.000,7951.334,7957.639,238.334
1779425215098,208.389,7679.000,7929.009,7939.096,250.009
1779425215106,212.703,7713.000,7951.180,7957.639,238.180
1779425215126,212.598,7713.000,7951.052,7957.639,238.052
1779425215146,212.472,7713.000,7950.898,7957.639,237.898
1779425215166,212.345,7713.000,7950.745,7957.639,237.745
1779425215186,212.251,7713.000,7950.630,7957.639,237.630
1779425215206,212.125,7713.000,7950.476,7957.639,237.476
1779425215226,211.999,7713.000,7950.322,7981.230,237.322
1779425215246,211.904,7713.000,7950.207,7981.230,237.207
1779425215266,211.778,7713.000,7950.054,7981.230,237.054
1779425215286,211.683,7713.000,7949.938,7981.230,236.938
1779425215306,211.557,7679.000,7949.785,7981.230,270.785
1779425215326,211.431,7679.000,7949.631,7981.230,270.631
1779425215346,211.326,7679.000,7949.503,7981.230,270.503
1779425215366,211.200,7679.000,7949.350,7981.230,270.350
1779425215386,211.074,7679.000,7949.196,7981.230,270.196
1779425215406,210.979,7679.000,7949.081,7939.307,270.081
1779425215426,210.842,7645.000,7948.914,7939.307,303.914
1779425215442,215.078,7645.000,7954.072,7985.767,309.072
1779425215446,210.727,7679.000,7948.773,7939.307,269.773
1779425215462,214.952,7645.000,7953.919,7950.714,308.919
1779425215466,210.622,7645.000,7948.646,7939.307,303.646
1779425215482,214.847,7645.000,7953.791,7950.714,308.791
1779425215486,210.517,7679.000,7948.518,7939.307,269.518
1779425215502,214.720,7645.000,7953.637,7950.714,308.637
1779425215506,210.391,7645.000,7948.364,7939.307,303.364
1779425215522,214.594,7645.000,7953.484,7950.714,308.484
1779425215542,214.500,7645.000,7953.368,7950.714,308.368
1779425215562,214.374,7679.000,7953.215,7950.714,274.215
1779425215582,214.269,7679.000,7953.087,7950.714,274.087
1779425215602,214.142,7679.000,7952.933,7950.714,273.933
1779425215622,214.016,7713.000,7952.780,7950.714,239.780
1779425215642,213.922,7713.000,7952.664,7938.263,239.664
1779425215662,213.796,7713.000,7952.511,7938.263,239.511
1779425215682,213.690,7713.000,7952.383,7938.263,239.383
1779425215702,213.564,7713.000,7952.229,7938.263,239.229
1779425215722,213.438,7713.000,7952.076,7938.263,239.076
1779425215742,213.344,7713.000,7951.960,7938.263,238.960
1779425215762,213.217,7713.000,7951.807,7938.263,238.807
1779425215782,213.112,7713.000,7951.679,7938.263,238.679
1779425215802,212.986,7713.000,7951.525,7957.639,238.525
1779425215822,212.860,7713.000,7951.371,7957.639,238.371
1779425215842,212.744,7713.000,7951.231,7957.639,238.231
1779425215851,217.100,7645.000,7956.535,7902.423,311.535
1779425215862,212.639,7713.000,7951.103,7957.639,238.103
